#mapping_set_id: https://w3id.org/sssom/commons/mouse-human/mappings/mp_hp_mgi_all.sssom.tsv
#mapping_set_title: All mappings of MP terms to HPO terms generated by MGI
#mapping_set_description: "Consolidated list of all HPO to MP mappings done by MGI. In the comments section the project that was the source of the list is listed. Some terms came from more than one source. The KidsFirst list was a list of HPO terms provided by the KidsFirst team from the set of terms used for patients in their cohorts. The scoliosis, Alzheimer, and COVID term sets were generated by MGI for symptoms of phenotypes associated with the disease. For the COVID set the references for each sig or symptom are listed in the Other column. Initially the mapping dates for the KidsFirst mappings were not tracked, so these were given the date of when we received the file (5/27/21).  The scoliosis set consists of MP terms that are associated with mouse models of scoliosis. The Alzheimer and COVID sets were created by identifying symptoms and signs for patients from the literature then identifying the relevant MP and HP terms and finally mapping the identified terms to terms in the other ontology. Use of skos mappings terms: exact match: MP term is the same as the HPO term, ignoring that the HP term applies only to humans; broad match: HPO term covers more than the MP term, ignoring the species restriction; narrow match: HPO term is more restricted than the MP term; related match: MP term and HPO term share some similarity but would not have a parent-child relation in a shared ontology."
#creator_id:
# - orcid:0000-0003-4606-0597
# - orcid:0000-0002-6490-7723
# - orcid:0000-0003-2307-1226
# - ror:021sy4w91
# - wikidata:Q1951035
#license: https://creativecommons.org/licenses/by/4.0/
#object_source: obo:hp
#subject_source: obo:mp
#curie_map:
# HP: http://purl.obolibrary.org/obo/HP_
# MP: http://purl.obolibrary.org/obo/MP_
# skos: http://www.w3.org/2004/02/skos/core#
# orcid: https://orcid.org/
# ror: https://ror.org/
# wikidata: https://www.wikidata.org/wiki/
# obo: http://purl.obolibrary.org/obo/
# semapv: https://w3id.org/semapv/
object_id	object_label	predicate_id	confidence	subject_id	subject_label	mapping_justification	author_id	mapping_date	comment	other
HP:0000651	Diplopia	skos:exactMatch	1	MP:0006150	double vision	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32303650, PMID:32364121
HP:0000682	Abnormality of dental enamel	skos:exactMatch	1	MP:0002576	abnormal enamel morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0000698	Conical tooth	skos:exactMatch	1	MP:0030499	conical tooth	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-09-20	KidsFirst	
HP:0000707	Abnormality of the nervous system	skos:narrowMatch	1	MP:0003631	nervous system phenotype	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0000708	Behavioral abnormality	skos:exactMatch	1	MP:0004924	abnormal behavior	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0000713	Agitation	skos:relatedMatch	1	MP:0008912	nervous	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID; MP term exact synonym = easily agitated	PMID:32294339, PMID:32620220
HP:0000716	Depressivity	skos:narrowMatch	1	MP:0002573	behavioral despair	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32738287, PMID:32563745
HP:0000716	Depression	skos:relatedMatch	0.8	MP:0003360	abnormal depression - related behavior	semapv:ManualMappingCuration	orcid:0000-0003-2307-1226	2021-07-29	Alzheimer	
HP:0000739	Anxiety	skos:relatedMatch	1	MP:0001363	increased anxiety-related response	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-05-27	KidsFirst	
HP:0000739	Anxiety	skos:relatedMatch	0.9	MP:0001363	increased anxiety-related response	semapv:ManualMappingCuration	orcid:0000-0003-2307-1226|orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	Alzheimer, COVID	PMID:32738287, PMID:32563745
HP:0000766	Abnormal sternum morphology	skos:exactMatch	1	MP:0000157	abnormal sternum morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-29	KidsFirst, scoliosis	
HP:0000766	Abnormal sternum morphology	skos:broadMatch	1	MP:0004322	abnormal sternebra morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-29	scoliosis	
HP:0000766	Abnormal sternum morphology	skos:broadMatch	1	MP:0010082	sternebra fusion	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-02	scoliosis	
HP:0000767	Pectus excavatum	skos:exactMatch	1	MP:0012514	pectus excavatum	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723|orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0000768	Pectus carinatum	skos:broadMatch	0.8	MP:0031277	pectus carinatum	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-05-27	KidsFirst; new child of MP:0004134; new MP term specifies congenital, HPO does not	
HP:0000775	Abnormality of the diaphragm	skos:exactMatch	1	MP:0002279	abnormal diaphragm morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst	
HP:0000776	Congenital diaphragmatic hernia	skos:narrowMatch	0.9	MP:0003924	diaphragmatic hernia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; MP does not specify congenital in the definition	
HP:0000778	Hypoplasia of the thymus	skos:exactMatch	1	MP:0001823	thymus hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst	
HP:0000787	Nephrolithiasis	skos:exactMatch	1	MP:0002708	nephrolithiasis	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-05-27	KidsFirst	
HP:0000790	Hematuria	skos:exactMatch	1	MP:0005161	hematuria	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32412303, PMID:32345702, PMID:32620220
HP:0000807	Glandular hypospadias	skos:exactMatch	0.8	MP:0031295	glanular hypospadia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-26	KidsFirst; uncertainty due to absence of definition in HPO but MGI synonym matches HPO term name	
HP:0000808	Penoscrotal hypospadias	skos:exactMatch	1	MP:0031296	penoscrotal hypospadia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-26	KidsFirst	
HP:0000821	Hypothyroidism	skos:narrowMatch	1	MP:0003503	decreased activity of thyroid gland	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; MP has hypothyroidism but defines this as "reduced function of this endocrine gland that normally produces hormones that regulate the metabolic rate of the body" and has separate terms for abnormal thyroid homone levels. HPO also has terms for thyroid hormone levels but the decreased terms do not relate to hypothyroidism	
HP:0000823	Delayed puberty	skos:narrowMatch	0.9	MP:0001938	delayed sexual maturation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-12	KidsFirst	
HP:0000824	Decreased response to growth hormone stimulation test	skos:narrowMatch	1	MP:0005120	decreased circulating growth hormone level	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst; going with broad since the HPO term has "responses to growth hormone (GH) provocation tests" in the definition while the MP term covers lower levels regardless of the test	
HP:0000889	Abnormal clavicle morphology	skos:exactMatch	1	MP:0005298	abnormal clavicle morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-28	scoliosis	
HP:0000921	Missing ribs	skos:exactMatch	1	MP:0003345	decreased rib number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst	
HP:0000924	Abnormality of the skeletal system	skos:narrowMatch	1	MP:0005390	skeleton phenotype	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-02	scoliosis	
HP:0000925	Abnormality of the vertebral column	skos:exactMatch	1	MP:0004703	abnormal vertebral column morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-29	KidsFirst, scoliosis	
HP:0000929	Abnormal skull morphology	skos:exactMatch	0.9	MP:0000438	abnormal cranium morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-28	KidsFirst, scoliosis; MP definition is "any structural anomaly of the bones of the head", only question would be are there any bones of the head that would not be considered part of the skull. I think the intended meaning is the same as that of the HP term, note there is a synonym match between the MP term and the HPO term Abnormality of the calvaria but these are not exact matches	
HP:0000957	Cafe-au-lait spot	skos:broadMatch	1	MP:0002095	abnormal skin pigmentation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst	
HP:0000958	Dry skin	skos:exactMatch	1	MP:0003853	dry skin	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-05-27	KidsFirst	
HP:0000961	Cyanosis	skos:exactMatch	1	MP:0001575	cyanosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32289472
HP:0000967	Petechiae	skos:exactMatch	1	MP:0008816	petechiae	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32390279
HP:0000979	Purpura	skos:exactMatch	1	MP:0011515	purpura	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32390279
HP:0000988	Skin rash	skos:exactMatch	1	MP:0031103	skin rash	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32390279, PMID:32574165
HP:0000989	Pruritus	skos:closeMatch	1	MP:0010072	increased pruritus	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32390279
HP:0001000	Abnormality of skin pigmentation	skos:exactMatch	1	MP:0002095	abnormal skin pigmentation	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723|orcid:0000-0003-4606-0597	2022-01-26	KidsFirst; MP textual definition includes "changes in the amount, shape, or distribution of cells producing pigment". The HPO term is synonymous to abnormal skin color. Note that there is an existing MP parent term for abnormal skin coloration MP:0011239 - smb: I think the skin color synonyms ought to be broad since skin color can change based on non-pigment related reasons. Based on definitions and placement I think these are an exact match	
HP:0001028	Hemangioma	skos:relatedMatch	1	MP:0002947	increased hemangioma incidence	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001063	Acrocyanosis	skos:broadMatch	1	MP:0001575	cyanosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32220276
HP:0001067	Neurofibromas	skos:relatedMatch	1	MP:0010314	increased neurofibroma incidence	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001096	Keratoconjunctivitis	skos:exactMatch	1	MP:0006194	keratoconjunctivitis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32284146
HP:0001097	Keratoconjunctivitis sicca	skos:broadMatch	1	MP:0001337	dry eyes	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID; HP term is specific for inflammation induced dry eyes	PMID:32421258
HP:0001159	Syndactyly	skos:exactMatch	1	MP:0000564	syndactyly	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-26	KidsFirst	
HP:0001161	Hand polydactyly	skos:narrowMatch	1	MP:0000562	polydactyly	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-25	KidsFirst; create new children for fore and hindlimb polydactyly	
HP:0001191	Abnormal carpal morphology	skos:exactMatch	0.8	MP:0000554	abnormal carpal bone morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-28	scoliosis	
HP:0001195	Single umbilical artery	skos:narrowMatch	1	MP:0003230	abnormal umbilical artery morphology	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723|orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; child of MP:0003230, would need to be modified to make it clear that this was a reduced number of arteries from the normal state. I would assume in some species a single artery might be normal	
HP:0001250	Seizure	skos:exactMatch	0.9	MP:0002064	seizures	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0003-2307-1226|orcid:0000-0002-6490-7723	2022-08-10	Alzheimer, COVID, KidsFirst; each definition has details that are distinct but I think the intention is to describe the same phenotype	PMID:32416567
HP:0001251	Ataxia	skos:narrowMatch	1	MP:0001393	ataxia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-29	Alzheimer, COVID, scoliosis; HPO term is limited to cerebellar ataxia and specifically excludes sensory, the MP term does not specify cerebellar so I think it would include both	
HP:0001252	Muscular hypotonia	skos:exactMatch	0.9	MP:0004144	hypotonia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; based on definitions these are the same, but note that the MP definition states that hypotonia shoud not be confused with weakness while the HP includes "Low or weak muscle tone" as a synonym. I think this is fine since it specifies "tone" but I knocked the confidence down to 9 because of this - smb	
HP:0001254	Lethargy	skos:exactMatch	1	MP:0005202	lethargy	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32375909
HP:0001260	Dysarthria	skos:broadMatch	1	MP:0001529	abnormal vocalization	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-12-31	COVID	PMID:32354768
HP:0001269	Hemiparesis	skos:exactMatch	1	MP:0031201	hemiparesis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32354768, PMID:32436105
HP:0001272	Cerebellar atrophy	skos:closeMatch	1	MP:0014185	cerebellum atrophy	semapv:ManualMappingCuration	orcid:0000-0003-2307-1226	2021-07-29	Alzheimer	
HP:0001276	Hypertonia	skos:relatedMatch	1	MP:0012052	hypertonicity	semapv:ManualMappingCuration	orcid:0000-0003-2307-1226	2021-07-29	Alzheimer	
HP:0001279	Syncope	skos:exactMatch	1	MP:0031302	syncope	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	https://www.medrxiv.org/content/10.1101/2020.12.30.20249060v1
HP:0001284	Areflexia	skos:exactMatch	1	MP:0031122	areflexia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32464367
HP:0001287	Meningitis	skos:exactMatch	1	MP:0031110	meningitis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32464367
HP:0001288	Gait disturbance	skos:exactMatch	1	MP:0001406	abnormal gait	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-28	scoliosis, Alzheimer	
HP:0001290	Generalized hypotonia	skos:narrowMatch	1	MP:0004144	hypotonia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst; MP broad based on lack of "generalized" specification	
HP:0001298	Encephalopathy	skos:exactMatch	1	MP:0013806	encephalopathy	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID: 32464367, PMID:32622375
HP:0001320	Cerebellar vermis hypoplasia	skos:exactMatch	1	MP:0000866	cerebellum vermis hypoplasia	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-05-27	KidsFirst	
HP:0001321	Cerebellar hypoplasia	skos:exactMatch	1	MP:0000851	cerebellum hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001324	Muscle weakness	skos:exactMatch	1	MP:0000747	muscle weakness	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32464367
HP:0001336	Myoclonus	skos:exactMatch	1	MP:0000243	myoclonus	semapv:ManualMappingCuration	orcid:0000-0003-2307-1226|orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	Alzheimer, COVID	PMID:32804787, https://doi.org/10.1101/2020.07.01.20143214, https://doi.org/10.1101/2020.10.21.20216747
HP:0001342	Cerebral hemorrhage	skos:exactMatch	1	MP:0001916	intracerebral hemorrhage	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID, Alzheimer	PMID:32464367
HP:0001355	Megalencephaly	skos:narrowMatch	0.9	MP:0012139	increased forebrain size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; MP covers entire forebrain not just cerebral hemispheres and does not specify consequence	
HP:0001363	Craniosynostosis	skos:exactMatch	1	MP:0000081	premature cranial suture closure	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001374	Congenital hip dislocation	skos:closeMatch	0.7	MP:0030796	hip dislocation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; no mention of congenital in MP term	
HP:0001385	Hip dysplasia	skos:narrowMatch	0.8	MP:0004509	abnormal pelvic girdle bone morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; MP is not congenital, based on HPO eq using innominate bone I think this is the correct match	
HP:0001388	Joint laxity	skos:exactMatch	1	MP:0030797	joint laxity	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-10	KidsFirst	
HP:0001397	Hepatic steatosis	skos:exactMatch	1	MP:0002628	hepatic steatosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32369204
HP:0001399	Hepatic failure	skos:exactMatch	1	MP:0003326	liver failure	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32145190
HP:0001410	Decreased liver function	skos:exactMatch	1	MP:0003325	decreased liver function	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32145190, PMID:32388469
HP:0001414	Microvesicular hepatic steatosis	skos:exactMatch	1	MP:0031116	microvesicular hepatic steatosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32507608
HP:0001507	Growth abnormality	skos:broadMatch	1	MP:0001265	decreased body size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-07-29	scoliosis	
HP:0001511	Intrauterine growth retardation	skos:narrowMatch	1	MP:0010865	prenatal growth retardation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-10	KidsFirst; MP does not specify the percentile but would cover the meaning of the HP term, MP also covers embryonic and fetal stages	
HP:0001537	Umbilical hernia	skos:exactMatch	1	MP:0010146	umbilical hernia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst	
HP:0001539	Omphalocele	skos:exactMatch	1	MP:0003052	omphalocele	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001601	Laryngomalacia	skos:narrowMatch	1	MP:0002249	abnormal larynx morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst; no related annotations in MGI	
HP:0001609	Hoarse voice	skos:broadMatch	1	MP:0001529	abnormal vocalization	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32393804
HP:0001618	Dysphonia	skos:broadMatch	1	MP:0001529	abnormal vocalization	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:33051108
HP:0001626	Abnormality of the cardiovascular system	skos:narrowMatch	1	MP:0005385	cardiovascular system phenotype	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; MP term does not specify "abnormal" and is typically used in annotations for mice lacking abnormal phenotypes in the system	
HP:0001627	Abnormal heart morphology	skos:exactMatch	1	MP:0000266	abnormal heart morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001629	Ventricular septal defect	skos:exactMatch	1	MP:0010402	ventricular septal defect	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001631	Atrial septal defect	skos:exactMatch	1	MP:0010403	atrial septal defect	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001633	Abnormal mitral valve morphology	skos:exactMatch	1	MP:0000286	abnormal mitral valve morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001635	Congestive heart failure	skos:exactMatch	1	MP:0006138	congestive heart failure	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32352535, PMID:32620220
HP:0001636	Tetralogy of Fallot	skos:narrowMatch	1	MP:0002127	abnormal cardiovascular system morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; this is a grouping of multiple phenotypes, may include some but not all of the grouped phenotypes, not inclined to add this to the MP, need to go up to cardiovascular system morphology as the phenotypes include both the heart and blood vessels	
HP:0001638	Cardiomyopathy	skos:exactMatch	1	MP:0005330	cardiomyopathy	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32354800
HP:0001641	Abnormal pulmonary valve morphology	skos:exactMatch	1	MP:0002748	abnormal pulmonary valve morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001642	Pulmonic stenosis	skos:broadMatch	1	MP:0006128	pulmonary valve stenosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-10	KidsFirst; MP refers only to the valve, HP is valve plus just below the pulmonary valve (infundibular stenosis). Comment on MP specifically excluded infundibular stenosis	
HP:0001642	Pulmonic stenosis	skos:narrowMatch	0.7	MP:0010449	heart right ventricle outflow tract stenosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-08-10	KidsFirst; I think this is exact, note MP has this under morphology while HPO has it under physiology, also the MP eq uses constricted and 'outflow part of right ventricle' while the HPO uses constricted and 'pulmonary valve' but the HPO text definition specifies pulmonary valve and just below the valve so I think the HPO eq is incorrect. MP has a term for pulmonary valve stenosis that uses the pulmonary valve. Also note the HPO term is a child of pulmonary valve physiology so possibly it should be relabeled to be specific to the valve?	
HP:0001643	Patent ductus arteriosus	skos:exactMatch	1	MP:0003139	patent ductus arteriosus	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001646	Abnormal aortic valve morphology	skos:exactMatch	1	MP:0002747	abnormal aortic valve morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001647	Bicuspid aortic valve	skos:exactMatch	1	MP:0010484	bicuspid aortic valve	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001649	Tachycardia	skos:exactMatch	1	MP:0002626	increased heart rate	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID; MP term exact synonym = tachycardia	PMID:32352535
HP:0001651	Dextrocardia	skos:exactMatch	1	MP:0000644	dextrocardia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-25	KidsFirst	
HP:0001653	Mitral regurgitation	skos:exactMatch	1	MP:0006045	mitral valve regurgitation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001655	Patent foramen ovale	skos:exactMatch	1	MP:0004225	patent cardiac foramen ovale	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001658	Myocardial infarction	skos:relatedMatch	1	MP:0031217	increased susceptibility to myocardial ischemic injury	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32415579, PMID:32620220
HP:0001659	Aortic regurgitation	skos:exactMatch	1	MP:0006047	aortic valve regurgitation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001663	Ventricular fibrillation	skos:exactMatch	1	MP:0006110	ventricular fibrillation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32352535
HP:0001679	Abnormal aortic morphology	skos:exactMatch	1	MP:0000272	abnormal aorta morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; add HPO as synonym	
HP:0001680	Coarctation of aorta	skos:exactMatch	1	MP:0003387	aorta coarctation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001682	Subvalvular aortic stenosis	skos:narrowMatch	1	MP:0010463	aorta stenosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst	
HP:0001684	Secundum atrial septal defect	skos:exactMatch	1	MP:0010405	ostium secundum atrial septal defect	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001696	Situs inversus totalis	skos:exactMatch	1	MP:0011252	situs inversus totalis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst	
HP:0001698	Pericardial effusion	skos:exactMatch	1	MP:0005312	pericardial effusion	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32352535, PMID:32118615
HP:0001700	Myocardial necrosis	skos:exactMatch	1	MP:0006085	myocardium necrosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32354800
HP:0001701	Pericarditis	skos:exactMatch	1	MP:0001857	pericarditis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597|orcid:0000-0002-6490-7723	2021-12-31	COVID	PMID:32360119
HP:0001702	Abnormal tricuspid valve morphology	skos:exactMatch	1	MP:0002624	abnormal tricuspid valve morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001707	Abnormal right ventricle morphology	skos:exactMatch	1	MP:0003920	abnormal heart right ventricle morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001710	Conotruncal defect	skos:relatedMatch	0.9	MP:0006126	abnormal cardiac outflow tract development	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst; MP has this as the process but not a general morphology term, possibly we should add one?	
HP:0001711	Abnormal left ventricle morphology	skos:exactMatch	1	MP:0003921	abnormal heart left ventricle morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001719	Double outlet right ventricle	skos:exactMatch	1	MP:0000284	double outlet right ventricle	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2021-05-27	KidsFirst	
HP:0001734	Annular pancreas	skos:narrowMatch	1	MP:0006261	annular pancreas	semapv:ManualMappingCuration	orcid:0000-0002-6490-7723	2021-05-27	KidsFirst; MP term definition does not specify additional detail such as "congenital", "complete or incomplete" enciclement of the "second portion of duodenum" or occasional "obstruction" of the more proximal part	
HP:0001741	Phimosis	skos:exactMatch	1	MP:0003554	phimosis	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2022-01-27	KidsFirst	
